pc_time,line
1790312507.761677,"CSI_DATA,3263,98:77:e7:2d:f8:74,-51,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,35780128,0,83,0,128,1,""[83,-80,4,0,13,-33,10,-34,7,-34,4,-33,2,-30,0,-25,-1,-21,0,-17,1,-13,4,-9,8,-6,11,-5,15,-4,18,-4,21,-5,23,-6,24,-6,25,-7,25,-7,24,-6,22,-5,20,-2,18,0,15,2,13,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,4,-15,18,-15,15,-14,11,-13,6,-11,1,-10,-4,-8,-9,-7,-15,-7,-20,-7,-24,-8,-28,-10,-30,-12,-31,-14,-30,-16,-28,-17,-25,-17,-21,-16,-18,-13,-15,-9,-12,-4,-11,1,-11,6,-13,10,-15,13,-19,15,-21]"""
1790312507.761677,"CSI_DATA,3264,98:77:e7:2d:f8:74,-51,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,35790229,0,83,0,128,1,""[83,-80,4,0,23,23,25,21,25,18,25,14,23,11,20,8,17,6,13,6,10,7,6,9,4,12,4,15,3,18,4,20,5,22,6,23,7,24,8,23,8,23,7,21,5,20,3,18,0,16,-3,14,-4,12,-2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-6,9,-22,10,-20,11,-16,11,-12,11,-8,12,-3,13,2,15,6,16,10,19,13,21,15,23,15,25,14,27,13,27,10,26,7,25,5,22,4,19,3,15,4,12,6,10,9,9,13,9,17,11,21,13,23]"""
1790312507.766642,"CSI_DATA,3265,98:77:e7:2d:f8:74,-51,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,35800244,0,83,0,128,1,""[83,-80,4,0,-28,22,-26,24,-22,26,-19,26,-15,25,-12,22,-10,19,-9,16,-9,12,-10,9,-12,7,-15,5,-18,4,-21,5,-23,5,-24,6,-25,6,-26,7,-26,7,-25,7,-24,6,-22,5,-20,3,-18,1,-17,-2,-5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,16,14,13,14,9,13,5,13,0,13,-4,13,-9,13,-13,14,-17,15,-19,17,-21,20,-21,22,-20,24,-18,25,-16,26,-13,25,-11,24,-9,21,-8,18,-9,15,-11,12,-13,10,-17,9,-20,9,-24,10,-26,11]"""
1790312507.795709,"CSI_DATA,3266,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,35813395,0,83,0,128,1,""[83,-80,4,0,25,-22,23,-24,19,-25,15,-25,12,-22,9,-19,7,-15,6,-11,7,-6,9,-3,12,0,15,2,18,3,22,3,24,2,25,1,26,0,26,0,24,-1,23,-1,20,0,17,1,14,3,11,4,8,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,-1,-25,-5,-24,-6,-20,-8,-16,-9,-12,-10,-7,-12,-2,-13,2,-16,6,-18,9,-21,11,-24,12,-26,12,-28,10,-29,8,-29,5,-28,3,-26,2,-23,2,-19,3,-15,6,-12,9,-9,14,-8,18,-8,22,-9,24,-11]"""
1790312507.804262,"CSI_DATA,3267,98:77:e7:2d:f8:74,-54,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,35820614,0,83,0,128,1,""[83,-80,4,0,-23,-25,-24,-23,-25,-19,-24,-15,-22,-11,-19,-8,-15,-7,-11,-6,-7,-6,-3,-8,0,-11,2,-14,4,-18,4,-20,4,-22,3,-25,2,-26,1,-26,1,-25,1,-24,2,-22,3,-19,4,-16,5,-13,6,-10,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,24,-1,22,-4,18,-6,14,-8,10,-11,6,-14,1,-17,-3,-20,-6,-23,-9,-26,-10,-28,-10,-29,-9,-30,-7,-30,-5,-27,-3,-24,-1,-21,-1,-17,-1,-13,-3,-10,-6,-8,-10,-7,-14,-8,-19,-10,-23,-12,-25]"""
1790312507.804609,"CSI_DATA,3268,98:77:e7:2d:f8:74,-51,11,1,4,0,1,1,0,1,0,0,-96,0,1,0,35831547,0,83,0,128,1,""[83,-80,4,0,28,-22,25,-25,21,-26,17,-25,13,-23,10,-20,8,-16,7,-12,7,-8,8,-4,10,0,13,2,16,4,20,4,22,4,24,5,25,4,25,4,25,3,23,4,22,4,19,5,16,6,13,7,11,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,-22,-1,-19,-4,-15,-7,-10,-10,-5,-13,-1,-15,3,-18,7,-21,10,-25,11,-27,12,-30,12,-32,10,-32,8,-32,5,-30,3,-27,2,-23,2,-19,3,-15,6,-11,9,-8,13,-6,18,-6,22,-7,26,-9,29,-11]"""
1790312507.806453,"CSI_DATA,3269,98:77:e7:2d:f8:74,-53,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,35840690,0,83,0,128,1,""[83,-80,4,0,8,33,11,31,13,28,14,24,13,19,11,15,8,12,4,10,0,8,-4,8,-8,10,-11,12,-13,15,-15,17,-15,19,-15,20,-14,21,-14,21,-13,20,-13,17,-12,15,-12,11,-12,8,-12,4,-12,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-6,7,-21,8,-19,9,-14,10,-9,11,-4,12,1,13,7,15,12,16,16,18,19,20,21,22,21,23,20,25,18,24,15,23,12,20,9,17,7,13,7,8,7,3,9,0,12,-2,16,-3,21,-3,26,-1,29]"""
1790312507.829443,"CSI_DATA,3270,98:77:e7:2d:f8:74,-53,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,35851526,0,83,0,128,1,""[83,-80,4,0,24,-28,21,-30,18,-30,15,-29,11,-27,8,-23,7,-18,6,-13,6,-9,8,-4,11,0,14,3,17,5,21,6,23,6,25,7,26,7,26,7,25,7,23,7,21,7,18,8,14,9,10,10,7,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,3,-17,13,-16,10,-14,5,-12,1,-9,-4,-7,-9,-4,-14,-3,-19,-1,-24,-1,-28,-2,-31,-3,-33,-5,-33,-7,-32,-9,-30,-10,-27,-11,-23,-9,-19,-6,-15,-3,-12,2,-9,7,-8,12,-9,17,-11,21,-13,23,-16]"""
1790312507.829443,"CSI_DATA,3271,98:77:e7:2d:f8:74,-53,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,35860687,0,83,0,128,1,""[83,-80,4,0,19,-27,17,-29,14,-29,11,-29,8,-26,6,-22,4,-18,4,-14,5,-10,7,-6,10,-2,12,0,16,1,19,2,21,3,23,3,24,3,24,3,24,3,22,3,20,4,17,6,14,7,11,8,8,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,3,-15,14,-15,11,-13,7,-11,2,-9,-2,-7,-7,-5,-12,-4,-17,-3,-21,-3,-25,-3,-28,-4,-30,-6,-30,-9,-29,-10,-28,-11,-25,-12,-21,-11,-18,-8,-14,-5,-11,0,-9,5,-9,10,-9,14,-11,17,-14,19,-16]"""
1790312507.839462,"CSI_DATA,3272,98:77:e7:2d:f8:74,-53,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,35871325,0,83,0,128,1,""[83,-80,4,0,-38,-1,-38,3,-36,6,-33,9,-29,9,-24,9,-20,8,-16,5,-13,1,-11,-3,-10,-7,-10,-12,-11,-15,-13,-18,-15,-20,-15,-22,-16,-23,-16,-23,-16,-23,-14,-22,-12,-21,-9,-20,-6,-18,-2,-17,0,-16,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,22,7,18,8,13,9,8,9,2,9,-3,9,-9,10,-15,11,-20,13,-23,15,-26,17,-26,20,-26,22,-24,24,-21,24,-17,24,-14,22,-11,19,-9,15,-8,11,-9,6,-11,1,-15,-3,-19,-6,-24,-8,-28,-9]"""
1790312507.865878,"CSI_DATA,3273,98:77:e7:2d:f8:74,-53,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,35880227,0,83,0,128,1,""[83,-80,4,0,4,32,7,32,9,30,11,27,11,24,11,20,10,17,7,14,4,11,0,9,-4,9,-7,10,-10,11,-13,12,-15,14,-16,15,-17,16,-18,16,-18,16,-18,14,-18,12,-17,10,-17,7,-16,4,-15,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,3,-20,4,-17,6,-12,7,-8,8,-3,9,2,11,7,13,12,15,15,17,18,19,19,21,19,23,18,24,16,24,14,23,11,21,8,18,6,14,5,9,5,5,7,2,9,-1,13,-3,17,-3,21,-2,25]"""
1790312507.865878,"CSI_DATA,3274,98:77:e7:2d:f8:74,-53,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,35891337,0,83,0,128,1,""[83,-80,4,0,-33,-4,-33,-1,-32,2,-30,4,-26,5,-22,6,-19,5,-15,3,-12,0,-11,-3,-10,-7,-10,-10,-11,-13,-12,-15,-13,-17,-14,-19,-15,-20,-15,-20,-14,-20,-13,-19,-11,-18,-9,-17,-6,-16,-2,-15,0,-15,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,16,13,13,13,9,12,4,10,0,9,-5,8,-10,7,-15,6,-19,7,-23,7,-25,9,-27,11,-27,13,-25,15,-23,17,-20,17,-17,17,-14,15,-11,12,-10,8,-10,4,-11,0,-13,-4,-16,-7,-20,-10,-23,-10]"""
1790312507.869601,"CSI_DATA,3275,98:77:e7:2d:f8:74,-53,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,35900155,0,83,0,128,1,""[83,-80,4,0,-24,21,-22,24,-19,25,-16,25,-13,23,-10,20,-8,17,-7,13,-7,9,-9,6,-11,3,-14,1,-16,0,-19,-1,-21,-1,-22,-1,-23,-1,-24,-1,-23,-2,-22,-2,-21,-3,-19,-5,-16,-6,-14,-8,-12,-10,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,21,-3,18,-1,15,1,11,4,7,6,3,9,-2,11,-5,15,-8,18,-9,21,-10,24,-9,26,-8,28,-5,28,-3,28,-1,26,1,23,2,20,1,16,-1,12,-4,9,-8,7,-12,7,-16,7,-20,9,-22,11]"""
1790312507.890888,"CSI_DATA,3276,98:77:e7:2d:f8:74,-53,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,35910522,0,83,0,128,1,""[83,-80,4,0,35,-1,35,-4,34,-7,31,-10,27,-10,23,-10,20,-9,16,-7,13,-4,11,0,11,3,11,7,12,11,14,13,15,15,16,17,17,18,17,18,17,18,15,18,14,18,11,17,8,17,5,16,2,16,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-3,-18,-12,-15,-13,-10,-12,-5,-11,0,-11,6,-10,11,-10,16,-10,21,-11,24,-13,27,-15,27,-17,26,-19,24,-21,22,-22,18,-22,15,-21,12,-18,10,-14,9,-10,10,-6,12,-1,15,2,18,5,23,7,26,7]"""
1790312507.890888,"CSI_DATA,3277,98:77:e7:2d:f8:74,-53,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,35920793,0,83,0,128,1,""[83,-80,4,0,5,35,8,34,11,32,12,29,13,25,12,20,10,16,6,13,2,11,-2,10,-6,11,-9,12,-12,14,-15,16,-16,18,-16,20,-16,21,-16,21,-16,20,-16,18,-16,15,-16,12,-16,8,-15,5,-15,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-6,10,-23,10,-20,11,-16,11,-11,10,-6,11,0,11,5,12,11,13,16,15,20,17,22,19,24,21,23,24,21,24,19,24,16,23,12,20,9,16,8,11,7,7,8,2,10,-1,14,-3,19,-4,23,-3,27]"""
1790312507.900005,"CSI_DATA,3278,98:77:e7:2d:f8:74,-53,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,35931817,0,83,0,128,1,""[83,-80,4,0,-31,19,-29,22,-26,24,-22,24,-18,23,-15,20,-12,16,-11,12,-10,7,-11,3,-14,-1,-16,-4,-19,-5,-22,-6,-24,-6,-26,-7,-27,-7,-27,-6,-26,-6,-24,-7,-22,-8,-19,-9,-16,-10,-12,-11,-9,-13,-3,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,22,1,20,3,16,5,11,6,6,9,1,11,-4,14,-8,17,-12,20,-15,23,-16,26,-16,28,-14,30,-12,31,-9,30,-6,28,-3,25,-2,21,-2,17,-4,13,-7,9,-11,6,-16,5,-21,5,-25,6,-28,7]"""
1790312507.924149,"CSI_DATA,3279,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,35942774,0,83,0,128,1,""[83,-80,4,0,-33,19,-31,21,-27,23,-23,23,-19,21,-15,17,-12,13,-11,8,-12,4,-14,0,-16,-3,-19,-6,-22,-7,-25,-6,-27,-6,-28,-6,-29,-5,-28,-5,-26,-5,-24,-6,-21,-7,-17,-8,-14,-9,-10,-11,-7,-13,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,23,7,20,8,15,9,10,10,5,11,-1,12,-7,14,-12,16,-16,18,-19,21,-20,24,-20,27,-19,29,-16,30,-13,29,-10,28,-7,25,-6,21,-5,16,-7,12,-10,8,-14,5,-19,3,-24,3,-28,4,-31,6]"""
1790312507.924149,"CSI_DATA,3280,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,35950168,0,83,0,128,1,""[83,-80,4,0,-39,5,-37,9,-33,11,-29,13,-24,12,-20,10,-16,7,-14,3,-13,-1,-14,-5,-15,-9,-17,-12,-20,-14,-23,-14,-25,-15,-26,-15,-26,-14,-26,-13,-24,-13,-22,-12,-18,-12,-14,-12,-10,-13,-6,-14,-3,-14,-1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,14,17,11,17,5,15,0,14,-5,12,-11,11,-17,10,-22,10,-26,11,-29,12,-30,14,-31,17,-30,19,-28,20,-25,21,-21,20,-17,18,-15,14,-13,10,-13,6,-14,1,-17,-3,-21,-5,-26,-7,-31,-7,-34,-6]"""
1790312507.928769,"CSI_DATA,3281,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,35960154,0,83,0,128,1,""[83,-80,4,0,-37,1,-35,5,-31,7,-27,9,-22,8,-18,7,-15,4,-12,0,-11,-4,-12,-8,-13,-11,-15,-14,-18,-15,-20,-15,-22,-15,-23,-15,-23,-15,-23,-14,-21,-13,-18,-12,-15,-12,-12,-12,-8,-12,-4,-13,-1,-13,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,18,7,17,3,15,-2,13,-7,11,-12,9,-17,8,-22,7,-26,7,-29,8,-31,9,-31,11,-30,13,-28,14,-25,15,-22,15,-18,14,-16,11,-14,7,-13,3,-15,-2,-17,-5,-21,-8,-25,-10,-29,-10,-31,-10]"""
1790312507.950628,"CSI_DATA,3282,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,35977702,0,83,0,128,1,""[83,-80,4,0,-14,33,-11,33,-8,32,-5,29,-2,25,-1,20,-1,15,-2,10,-5,6,-8,3,-12,1,-16,0,-19,0,-23,0,-25,1,-26,2,-26,3,-26,3,-25,3,-23,2,-21,0,-18,-2,-15,-4,-12,-6,-9,-8,-2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-5,9,-18,10,-15,10,-10,9,-4,9,2,9,8,9,14,9,19,10,23,11,27,12,29,13,30,15,29,17,27,17,24,16,21,15,17,12,14,8,11,3,10,-3,9,-8,11,-12,13,-16,16,-18,20,-19,24]"""
1790312507.950628,"CSI_DATA,3283,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,35980215,0,83,0,128,1,""[83,-80,4,0,32,16,32,13,30,9,27,6,23,4,19,3,14,2,9,3,5,6,1,9,-1,12,-3,17,-3,20,-3,22,-2,24,-1,26,0,26,0,25,-1,24,-2,21,-3,18,-4,15,-6,11,-8,7,-9,5,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-3,-22,-12,-19,-12,-14,-13,-8,-12,-3,-11,3,-9,10,-8,16,-8,21,-8,25,-9,28,-11,29,-13,29,-15,29,-17,26,-17,23,-17,19,-16,15,-14,12,-10,10,-5,9,0,10,6,12,10,15,15,19,18,22,20]"""
1790312507.980163,"CSI_DATA,3284,98:77:e7:2d:f8:74,-53,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,35992085,0,83,0,128,1,""[83,-80,4,0,-25,23,-22,24,-19,25,-15,24,-12,22,-9,18,-8,14,-7,10,-8,6,-10,3,-13,0,-16,-2,-18,-2,-21,-2,-23,-2,-24,-2,-24,-1,-24,-1,-23,-1,-21,-2,-19,-3,-17,-5,-14,-6,-11,-9,-9,-11,-2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-2,20,-5,18,-3,14,0,10,3,6,6,2,10,-1,13,-5,17,-7,21,-8,24,-8,27,-7,29,-5,30,-3,30,-1,29,1,26,2,23,2,19,1,15,-2,11,-6,8,-10,7,-15,7,-19,8,-23,10,-25,12]"""
1790312507.980163,"CSI_DATA,3285,98:77:e7:2d:f8:74,-53,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,36000155,0,83,0,128,1,""[83,-80,4,0,30,-13,29,-15,26,-18,22,-18,19,-17,15,-15,13,-12,11,-9,10,-5,11,-2,12,1,14,4,16,5,19,6,20,6,21,6,22,6,22,6,21,6,19,6,17,7,14,8,12,9,9,11,6,12,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-2,-20,-9,-17,-9,-12,-10,-8,-10,-3,-10,2,-11,7,-12,11,-14,15,-15,17,-17,19,-20,19,-23,18,-24,16,-25,13,-25,10,-24,8,-22,6,-19,6,-15,6,-11,8,-7,11,-4,15,-3,20,-2,24,-2,27,-4]"""
1790312507.980624,"CSI_DATA,3286,98:77:e7:2d:f8:74,-53,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,36010145,0,83,0,128,1,""[83,-80,4,0,-29,17,-27,20,-24,21,-20,22,-17,20,-13,18,-11,14,-10,10,-10,6,-11,3,-13,0,-15,-3,-17,-4,-20,-4,-22,-4,-23,-5,-24,-5,-24,-4,-23,-5,-22,-5,-20,-6,-17,-8,-15,-9,-12,-11,-10,-12,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,21,4,19,5,15,6,11,7,6,8,2,9,-3,11,-7,13,-11,16,-14,18,-16,21,-16,23,-15,25,-12,26,-9,27,-7,25,-4,23,-3,20,-2,16,-3,12,-6,9,-9,6,-14,4,-19,4,-23,4,-26,6]"""
1790312508.005744,"CSI_DATA,3287,98:77:e7:2d:f8:74,-53,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,36020672,0,83,0,128,1,""[83,-80,4,0,-14,31,-11,33,-8,33,-5,32,-2,29,-1,25,0,21,-1,17,-2,13,-5,10,-8,8,-12,7,-15,7,-18,7,-21,8,-22,9,-23,9,-24,9,-24,9,-23,8,-22,6,-21,4,-20,2,-19,-1,-17,-4,-5,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-3,20,-10,19,-7,17,-5,14,-2,11,2,8,5,5,9,3,13,1,18,0,22,0,25,2,28,4,29,6,29,8,28,10,25,11,22,11,19,9,15,6,12,2,10,-2,10,-7,11,-11,13,-14,17,-15,19]"""
1790312508.005744,"CSI_DATA,3288,98:77:e7:2d:f8:74,-54,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,36030165,0,83,0,128,1,""[83,-80,4,0,-32,-20,-34,-17,-34,-13,-33,-9,-31,-6,-28,-4,-24,-2,-20,-2,-16,-4,-13,-5,-10,-8,-9,-12,-7,-15,-7,-17,-7,-20,-7,-22,-8,-24,-8,-25,-8,-26,-6,-25,-5,-25,-3,-23,-1,-22,2,-21,4,-19,1,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,21,2,19,-2,16,-5,12,-8,8,-12,4,-16,1,-20,-2,-24,-4,-27,-5,-30,-5,-32,-4,-33,-2,-33,1,-31,3,-28,6,-25,7,-22,7,-18,5,-15,3,-12,-1,-11,-5,-11,-10,-13,-15,-17,-19,-20,-21]"""
1790312508.006465,"CSI_DATA,3289,98:77:e7:2d:f8:74,-54,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,36040250,0,83,0,128,1,""[83,-80,4,0,-37,6,-36,9,-34,12,-30,14,-26,15,-22,14,-18,12,-15,8,-13,4,-12,0,-12,-4,-13,-8,-15,-11,-17,-12,-19,-14,-20,-15,-21,-16,-22,-16,-21,-16,-20,-16,-18,-16,-15,-16,-12,-16,-8,-16,-6,-16,-2,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,21,11,18,12,13,12,8,12,3,11,-3,11,-9,11,-14,12,-18,13,-22,15,-25,17,-25,19,-25,21,-23,23,-20,24,-17,24,-14,22,-11,19,-9,15,-9,11,-10,7,-12,3,-16,-1,-21,-3,-26,-4,-29,-4]"""
1790312508.036713,"CSI_DATA,3290,98:77:e7:2d:f8:74,-53,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,36050467,0,83,0,128,1,""[83,-80,4,0,-15,30,-13,32,-10,32,-7,31,-4,28,-2,24,-1,20,-1,16,-3,12,-5,8,-9,5,-12,4,-16,3,-19,3,-22,3,-24,4,-25,4,-26,4,-25,4,-24,3,-23,2,-21,0,-19,-2,-16,-4,-14,-7,-4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-4,17,-15,16,-12,14,-9,12,-4,10,0,7,5,5,9,4,14,3,19,3,22,4,26,5,28,7,29,10,28,11,26,12,24,13,20,12,17,10,14,6,11,2,9,-3,9,-7,10,-12,12,-15,15,-17,18]"""
1790312508.039496,"CSI_DATA,3291,98:77:e7:2d:f8:74,-54,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,36060721,0,83,0,128,1,""[83,-80,4,0,36,-7,35,-10,33,-14,30,-16,26,-16,22,-15,18,-14,14,-11,11,-7,10,-3,10,1,10,6,12,9,14,12,16,14,17,16,19,17,19,18,19,18,18,18,17,17,14,16,12,15,8,15,6,15,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,-2,-25,-7,-22,-9,-18,-10,-12,-11,-7,-12,-1,-12,5,-13,11,-15,15,-17,19,-19,21,-22,22,-24,21,-26,19,-28,17,-28,13,-28,10,-26,8,-23,7,-19,6,-14,8,-9,10,-5,14,-2,18,1,24,2,28,2]"""
1790312508.039496,"CSI_DATA,3292,98:77:e7:2d:f8:74,-54,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,36070630,0,83,0,128,1,""[83,-80,4,0,20,27,22,24,24,21,24,18,23,15,21,12,18,9,15,8,11,8,8,8,5,10,4,12,2,15,1,17,1,19,2,21,2,23,1,23,1,23,0,23,-1,22,-2,20,-4,19,-6,17,-8,16,-2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-6,9,-20,10,-17,11,-12,11,-8,12,-3,13,2,14,7,16,12,18,15,20,18,22,19,24,18,25,17,27,15,27,12,25,9,23,6,20,5,16,4,13,5,10,7,7,10,6,14,6,18,7,22,9,25]"""
1790312508.060042,"CSI_DATA,3293,98:77:e7:2d:f8:74,-54,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,36081397,0,83,0,128,1,""[83,-80,4,0,-18,27,-16,29,-12,30,-9,29,-6,26,-4,23,-3,19,-3,15,-4,12,-6,9,-9,7,-12,5,-15,5,-18,5,-20,6,-21,6,-22,6,-22,7,-22,6,-22,5,-21,4,-20,2,-18,0,-17,-3,-15,-5,-4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-2,20,-4,18,-2,15,1,11,4,7,7,4,10,0,14,-3,18,-5,21,-6,24,-6,27,-5,29,-3,30,-1,30,2,28,4,26,5,23,5,19,3,16,1,12,-3,10,-7,9,-11,10,-15,11,-18,14,-20,16]"""
1790312508.060042,"CSI_DATA,3294,98:77:e7:2d:f8:74,-53,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,36090240,0,83,0,128,1,""[83,-80,4,0,25,23,27,21,29,18,29,15,27,12,25,8,21,6,17,5,13,5,9,6,5,8,3,11,1,14,-1,17,-1,19,-1,22,-2,25,-2,26,-2,26,-3,25,-4,23,-5,21,-7,19,-8,16,-10,13,-3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-6,-8,-22,-6,-21,-2,-18,1,-14,5,-10,9,-6,13,-2,17,1,21,3,25,5,28,5,30,4,31,2,31,0,30,-3,28,-5,25,-6,22,-7,18,-6,14,-3,11,0,9,4,8,9,9,14,11,18,13,21]"""
1790312508.066593,"CSI_DATA,3295,98:77:e7:2d:f8:74,-53,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,36100144,0,83,0,128,1,""[83,-80,4,0,-16,-27,-19,-26,-21,-24,-22,-21,-22,-18,-20,-14,-18,-11,-15,-10,-12,-9,-8,-9,-5,-10,-2,-12,0,-15,1,-17,2,-20,2,-22,2,-24,2,-24,2,-24,3,-24,3,-22,4,-20,5,-18,6,-16,7,-14,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,5,-10,22,-11,20,-11,16,-11,12,-11,8,-11,4,-12,-1,-13,-6,-14,-10,-16,-13,-19,-15,-21,-16,-23,-16,-25,-15,-26,-13,-26,-11,-25,-8,-23,-6,-20,-4,-17,-4,-13,-5,-9,-7,-7,-10,-7,-14,-7,-18,-8,-21]"""
1790312508.076128,"CSI_DATA,3296,98:77:e7:2d:f8:74,-53,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,36110140,0,83,0,128,1,""[83,-80,4,0,29,-5,29,-8,28,-11,26,-13,23,-14,20,-14,17,-14,14,-12,12,-9,11,-6,11,-3,12,0,13,3,15,4,17,5,18,7,20,7,21,7,21,8,20,8,19,8,18,9,15,10,13,11,11,11,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-5,-12,-20,-10,-19,-6,-18,-3,-15,0,-13,4,-11,8,-9,12,-8,16,-7,20,-7,22,-8,24,-10,25,-12,24,-14,22,-16,20,-17,17,-18,14,-17,12,-15,10,-13,10,-9,11,-6,12,-3,15,-1,18,1,21,2]"""
1790312508.096188,"CSI_DATA,3297,98:77:e7:2d:f8:74,-53,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,36121573,0,83,0,128,1,""[83,-80,4,0,6,33,9,33,12,32,14,29,15,25,15,21,14,18,12,15,9,13,5,12,2,13,-1,14,-3,16,-5,18,-6,20,-6,22,-6,24,-6,24,-6,24,-7,24,-8,22,-9,20,-11,18,-12,15,-13,12,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-3,22,-12,21,-9,19,-6,16,-2,14,1,11,6,9,10,8,15,7,19,7,23,8,26,9,28,11,28,14,28,17,26,18,23,18,20,17,16,15,14,12,12,8,11,5,12,1,15,-1,18,-2,22,-2,25]"""
